Date,mun_geocod,mun_nome,mun_lat,mun_lon,mun_uf_nome,co_ppb,no2_ppb,o3_ppb,pm25_ugm3,so2_ugm3,precipitacao_mmdia,temperatura_c,umidade_relativa_percentual,vento_direcao_grau,vento_velocidade_ms
3/17/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.6,NA,10.625,19.525,0.375,0,27.525,73.25,108.25,3
3/18/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.75,NA,10.7,22.125,0.45,0,26.55,79,115,2.825
3/19/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.925,NA,10.725,10.375,0.525,4,26.2,83.5,122,2.975
3/20/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.95,NA,10.875,60.675,0.425,1,27.625,72.5,106.5,3.4
3/21/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.275,NA,10.725,43.1,0.375,0,27.4,80,127.25,4.575
3/22/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.5,NA,10.65,14.15,0.3,0,27,79,130.5,4.2
3/23/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.9,NA,10.7,16.85,0.375,0,27.125,74,129.5,3.775
3/24/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.2,NA,10.875,28.175,0.425,4,27.05,77,126.25,3.925
3/25/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.475,NA,10.75,114.25,0.375,2,27.775,76.25,121.5,4.525
3/26/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.875,NA,10.675,151.925,0.35,0,27.7,73.75,114.75,3.7
3/27/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.475,NA,11,76.875,0.425,6,27.25,78.25,129.75,3.075
3/28/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.575,NA,10.925,107.95,0.45,18,26.4,89.75,123.5,3.475
3/29/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,55.4,NA,11.075,65.025,0.35,17,27.1,80.5,118,3.825
3/30/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,55.875,NA,11.25,23.45,0.4,1,27.775,72.25,121,3.45
3/31/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.25,NA,11.225,81.15,0.425,1,26.475,82.75,130.5,2.5
4/1/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.65,NA,11.025,119.125,0.375,12,25.525,89.25,119,2.7
4/2/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.975,NA,11.425,142.05,0.45,7,26,87.75,123.25,3.425
4/3/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.15,NA,11.175,60.175,0.375,17,25.575,91.5,115.5,3.75
4/4/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.775,NA,11.2,91.375,0.425,7,26.675,80.25,129.5,3.45
4/5/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.675,NA,11.375,63.825,0.475,0,27.375,75.5,138.75,5.175
4/6/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.425,NA,11.675,20.975,0.575,0,27.35,76.5,138,4.95
4/7/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.375,NA,11.575,18.225,0.5,4,25.975,88.75,134,4.95
4/8/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.775,NA,11.6,5.475,0.425,2,26.2,87.75,141,5.2
4/9/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.725,NA,11.65,5.633333333,0.5,0,26.875,83.25,142,4.825
4/10/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.775,NA,11.55,1.325,0.55,0,26.45,85.25,141,5.225
4/11/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.425,NA,11.175,14.9,0.75,41,25.05,88.5,137,3.95
4/12/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.925,NA,11.3,100.55,0.65,5,25.55,92.5,137.75,3.15
4/13/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.95,NA,11.275,63.825,0.6,7,26.2,86,138.5,2.775
4/14/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.05,NA,11.45,94.6,0.475,8,25.65,89.25,128.75,3.175
4/15/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.275,NA,11.55,35.15,0.4,16,24.675,95.25,121.25,3.325
4/16/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.825,NA,11.35,84.675,0.475,25,24.75,93.75,111.75,3
4/17/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.075,NA,11.5,80.325,0.475,18,25.725,88.25,123.25,2.8
4/18/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.35,NA,11.575,24.85,0.525,1,26.65,84.25,139.25,3.675
4/19/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.775,NA,11.6,42.95,0.4,0,26.8,81,137.75,4.375
4/20/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.425,NA,11.725,70.525,0.375,2,26.5,85.5,124.75,3.85
4/21/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.325,NA,11.825,50.9,0.35,5,26.725,84.25,113.5,4.1
4/22/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59.325,NA,12.425,41.1,0.35,2,27.15,79.75,129.25,4.8
4/23/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59.875,NA,12.55,24.25,0.35,1,27.375,79.75,138.25,6.9
4/24/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.625,NA,12.325,13.6,0.5,1,26.6,82.75,146,6.875
4/25/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.45,NA,12.325,4.025,0.575,2,26.575,83,144,6.1
4/26/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.2,NA,12.3,6.025,0.725,0,26.9,81.75,147.25,5.15
4/27/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.625,NA,12.225,20.85,0.475,0,27.125,84.75,129,4.8
4/28/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.15,NA,12.225,29.125,0.425,28,24.975,94,133,3.2
4/29/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.275,NA,12.075,18.3,0.525,44,25.25,92.5,145.25,5.5
4/30/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.25,NA,12.35,14.25,0.575,0,26.1,86,147.75,5.925
4/1/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.25,NA,11,99.3,0.425,12,25.4,90.75,119.5,2.475
4/2/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.725,NA,11.425,130.525,0.425,7,25.75,89.75,126,3.175
4/3/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.275,NA,11.2,60.85,0.4,17,25.5,91.75,118.5,3.45
4/4/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.25,NA,11.2,86.775,0.475,7,26.55,80.5,131,3.225
4/5/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.975,NA,11.375,59.825,0.5,0,27.375,75,140.25,4.825
4/6/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.85,NA,11.7,20.125,0.625,0,27.225,76,139.25,4.6
4/7/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.05,NA,11.575,19.525,0.55,4,25.975,89,135.5,4.6
4/8/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.7,NA,11.65,5.65,0.475,2,26.1,88.5,142,4.875
4/9/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.4,NA,11.7,5.525,0.5,0,26.775,84,142.75,4.45
4/10/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.075,NA,11.575,2.3,0.6,0,26.275,85.5,142.5,4.9
4/11/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.425,NA,11.25,10.725,0.75,41,25,88.75,138,3.625
4/12/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.2,NA,11.15,76.425,0.75,5,25.45,93.5,139.5,2.875
4/13/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.075,NA,11.35,48.975,0.625,7,26.325,85.75,140.5,2.65
4/14/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.4,NA,11.425,81.425,0.525,8,25.4,91,130.5,3.025
4/15/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.35,NA,11.325,39.55,0.475,16,24.65,96,123,3.05
4/16/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.45,NA,11.225,86.925,0.575,25,24.65,94.25,113,2.7
4/17/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.475,NA,11.5,68.75,0.475,18,25.525,89,127,2.6
4/18/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.05,NA,11.625,25.85,0.5,1,26.525,84.25,140.75,3.4
4/19/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.775,NA,11.65,42.425,0.425,0,26.7,81.25,138.75,4
4/20/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.225,NA,11.675,67.625,0.375,2,26.35,86.5,126.5,3.45
4/21/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.075,NA,11.85,54.425,0.35,5,26.675,84,115.5,3.725
4/22/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.85,NA,12.4,41.475,0.35,2,27.15,79.75,130.5,4.375
4/23/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.45,NA,12.525,23.475,0.375,1,27.375,79.25,138.5,6.475
4/24/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.3,NA,12.325,12.775,0.525,1,26.5,82.75,146,6.425
4/25/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.5,NA,12.35,3.675,0.6,2,26.475,83.25,144.5,5.625
4/26/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.45,NA,12.3,5.65,0.8,0,26.825,82.25,148.75,4.8
4/27/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.35,NA,12.25,22.225,0.475,0,26.925,85.5,130.5,4.5
4/28/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.15,NA,12.175,25.3,0.45,28,24.95,94.25,136.25,3.1
4/29/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.025,NA,12.125,16.675,0.55,44,25.125,93,146,5.175
4/30/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.175,NA,12.375,12.575,0.625,0,26.15,86.75,149,5.525
5/1/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62.75,NA,12.425,10.4,0.5,0,26.6,78,137.75,5.15
5/2/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59.425,NA,12.525,29.5,0.45,2,27.05,77.5,131.5,4.975
5/3/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.125,NA,12.675,55.05,0.5,1,27.275,75.25,137.75,5.7
5/4/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61,NA,12.625,8.825,0.55,0,26.6,78.5,139.75,5.425
5/5/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.275,NA,12.775,7.175,0.425,0,27.075,78.25,129,5.05
5/6/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.05,NA,12.8,17.3,0.425,0,27.05,81,119.25,4.225
5/7/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.1,NA,12.525,29.9,0.525,0,27.4,79.75,117.25,3.525
5/8/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.5,NA,12.475,19.375,0.4,0,27.025,85.5,98,3.1
5/9/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.875,NA,12.75,19.025,0.4,0,27.3,82.5,94.5,3.375
5/10/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.875,NA,12.925,45.025,0.4,0,27.425,82,96.5,3.65
5/11/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.325,NA,12.925,88.65,0.4,0,27.525,79.25,112.75,3.675
5/12/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.3,NA,12.8,85.575,0.4,0,27.8,79.75,118.25,4.225
5/13/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.15,NA,12.825,143.75,0.35,0,27.8,78,123.5,5.225
5/14/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,64.4,NA,12.975,103.925,0.325,0,27.55,75.75,116.5,5.075
5/15/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,62,NA,13.025,53.775,0.325,0,27.025,76,131,5.675
5/16/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.275,NA,13.15,55.55,0.325,0,27.225,75,136.25,5.625
5/17/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.3,NA,13.025,47.875,0.375,0,27.425,74.5,134.25,5.05
5/18/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.325,NA,12.925,48.925,0.425,0,27.175,76,135,4.275
5/19/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.6,NA,12.95,116.825,0.4,0,27.175,77.25,108.75,3
5/20/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.125,NA,13.075,85.4,0.35,2,27.775,77.75,88.5,3.875
5/21/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.15,NA,13.15,56.075,0.525,3,27,74.75,138,4.5
5/22/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.775,NA,13.25,40.875,0.55,0,27.05,74.25,143.75,4.925
5/23/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.175,NA,13.175,45.875,0.4,0,27.025,76.75,134,5.875
5/24/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59,NA,13.225,35.425,0.325,0,27.1,79.5,121.5,4.75
5/25/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.45,NA,13.45,24.975,0.35,7,26.225,84.75,105.25,3.975
5/26/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.325,NA,13.65,26.45,0.35,4,27.025,76,130.75,4.125
5/27/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.75,NA,13.675,24.175,0.4,1,26.5,81,133,4.525
5/28/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.575,NA,13.325,20.2,0.45,0,27.25,78.75,127.25,4.775
5/29/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.775,NA,13.2,2.525,0.35,0,27.05,77.25,116,4.225
5/30/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.85,NA,13.25,17.2,0.375,1,27.225,77,120.25,3.8
5/31/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,56.25,NA,13.425,23.975,0.375,0,27.225,78.25,125,3.725
5/1/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64,NA,12.425,10.375,0.525,0,26.45,78.5,137.75,4.725
5/2/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.475,NA,12.55,30,0.425,2,27.025,77.75,132.25,4.55
5/3/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.55,NA,12.7,51.7,0.525,1,27.325,74.75,137.75,5.25
5/4/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.2,NA,12.65,9.05,0.575,0,26.7,78.5,140.5,4.975
5/5/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.825,NA,12.775,7.375,0.425,0,26.95,78,129,4.675
5/6/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.05,NA,12.825,16.95,0.425,0,26.85,81.75,120.25,3.85
5/7/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.5,NA,12.55,27.075,0.5,0,27.35,80.25,118.25,3.175
5/8/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.525,NA,12.475,18.7,0.425,0,26.9,86,98.75,2.875
5/9/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.95,NA,12.775,18.35,0.4,0,27.225,82.75,96,3.1
5/10/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.1,NA,12.9,40.4,0.375,0,27.375,82,97.25,3.3
5/11/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,64.25,NA,12.9,80.35,0.425,0,27.35,79.25,112.75,3.3
5/12/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.65,NA,12.825,83.475,0.45,0,27.675,80,118.75,3.85
5/13/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,63.65,NA,12.825,142.95,0.325,0,27.825,77.25,124.25,4.8
5/14/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.075,NA,12.975,104.7,0.325,0,27.45,76,116.75,4.6
5/15/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.85,NA,13.025,57.975,0.325,0,26.925,76.5,132.25,5.225
5/16/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.425,NA,13.175,55.05,0.35,0,27.125,74.75,136,5.15
5/17/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.4,NA,13.025,48.15,0.4,0,27.375,74.25,134.75,4.575
5/18/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.575,NA,12.925,51.2,0.475,0,27.075,75.5,136.25,3.825
5/19/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,66.175,NA,12.975,111.625,0.4,0,27.075,77,110.75,2.725
5/20/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,68.125,NA,13.1,84.1,0.375,2,27.8,77.75,89.75,3.55
5/21/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,67.725,NA,13.175,56.925,0.55,3,26.975,74.25,139.5,4.15
5/22/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,71.325,NA,13.25,38.525,0.675,0,27,74,145.5,4.525
5/23/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,65.575,NA,13.175,41.75,0.45,0,27.025,76,135,5.425
5/24/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,60.35,NA,13.225,34.575,0.35,0,27.05,79.5,123.5,4.375
5/25/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,61.6,NA,13.4,22.4,0.375,7,26.2,85.25,106.75,3.575
5/26/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.15,NA,13.675,23.275,0.35,4,27,75.75,131.75,3.75
5/27/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,62.125,NA,13.725,21.925,0.425,1,26.35,81.5,133.75,4.15
5/28/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,59.9,NA,13.325,17.825,0.475,0,27.175,78.25,127.75,4.375
5/29/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.475,NA,13.225,2.175,0.35,0,26.925,77.25,116.75,3.875
5/30/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,58.5,NA,13.25,14.5,0.375,1,27.125,77.5,122,3.55
5/31/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,57.075,NA,13.45,22.9,0.375,0,27.15,78.25,126.25,3.425
6/1/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,55.85,NA,13.5,23.625,0.4,3,25.725,88.5,129,3.925
6/2/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,53.45,NA,13.525,15.675,0.4,5,25.025,92,138,5
6/3/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,53.125,NA,13.725,15.275,0.4,0,26.275,82.25,134.25,5.225
6/4/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,55.475,NA,13.775,19.825,0.45,5,25.9,83.75,135.25,5.1
6/5/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,53.925,NA,13.725,11.425,0.5,47,24.275,92,141.75,4.525
6/6/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,54.35,NA,13.55,10.275,0.4,9,25.525,81.25,132.25,3.925
6/7/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,58.575,NA,13.575,22.65,0.425,1,25.025,89.25,140,4.15
6/8/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,55.75,NA,13.925,8.925,0.375,2,25.75,80.75,130.5,5.2
6/9/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.35,NA,14.15,7.85,0.45,0,26.15,77.5,135.75,4.85
6/10/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59.225,NA,14.225,6.2,0.35,0,25.3,82.5,140,5.2
6/11/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,59.7,NA,14.3,3.775,0.475,1,25.4,83.5,145.75,5.825
6/12/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,61.275,NA,14.275,1,0.55,0,26.05,77.25,140.5,5.55
6/13/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,57.175,NA,14.25,6.4,0.375,0,26.55,75,130.25,4.85
6/14/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,60.875,NA,14.175,4.275,0.375,0,25.5,79.75,137.5,4.925
6/15/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.9,NA,14.175,2,0.5,0,25,80.75,143.5,5.525
6/16/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,69.075,NA,13.875,7.2,0.425,0,25.95,76,132.75,4.975
6/17/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.025,NA,14.05,20.3,0.525,54,24.625,90,140.75,4.9
6/18/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,72.925,NA,14.1,21.775,0.625,9,24.8,89,145.25,5.95
6/19/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,71.475,NA,14.25,7.45,0.775,12,25.625,77.5,153.5,6.5
6/20/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,67.1,NA,14.225,5.45,0.675,0,24.7,87,137.75,5
6/21/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,75.85,NA,13.9,7.725,0.8,15,23.925,89.75,140,4.075
6/22/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,74.175,NA,14,9.325,0.525,17,24.625,87,127.75,4.3
6/23/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.675,NA,14.6,5.6,0.4,11,25.025,79,139.75,5.225
6/24/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,63.5,NA,14.7,7.05,0.5,0,25.025,78.75,143.75,4.675
6/25/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.475,NA,14.7,5.725,0.725,1,25.1,83.5,153.5,5.8
6/26/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,70.275,NA,14.25,12.7,0.65,1,25.4,82.25,139.25,5.425
6/27/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,68.675,NA,14.4,6.025,0.375,17,24.4,93,126,4.075
6/28/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,65.5,NA,14.6,3.1,0.45,3,24.975,89,132,3.95
6/29/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,76,NA,14.6,2.975,0.6,0,25.4,79.25,146.75,5.525
6/30/2001,2408102,NATAL,-5.8054,-35.2081,RIO GRANDE DO NORTE,66.275,NA,14.7,3.425,0.6,1,24.875,85.5,131.5,5.15
6/1/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.35,NA,13.55,21.8,0.4,3,25.5,89.25,130.25,3.6
6/2/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,54.225,NA,13.5,15.575,0.4,5,24.825,93,138.75,4.65
6/3/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,53.775,NA,13.7,13.725,0.4,0,26.125,82.5,135.25,4.825
6/4/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,56.875,NA,13.775,17.7,0.5,5,25.95,83.25,138.5,4.8
6/5/2001,2403251,PARNAMIRIM,-5.9153,-35.268,RIO GRANDE DO NORTE,54.625,NA,13.75,10.175,0.525,47,24.2,92.75,143.25,4.225
